State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
Himachal Pradesh,2026,2,P2P,21564394,53132098062.76816
Himachal Pradesh,2026,2,Retail,47984389,24236863923.83679
Himachal Pradesh,2026,2,Utility,5304226,4699185083.220638
Jammu & Kashmir,2018,1,P2P,265236,501607524.7098432
Jammu & Kashmir,2018,1,Retail,389224,86001413.51644047
Jammu & Kashmir,2018,1,Utility,1703,5014151.977096491
Jammu & Kashmir,2018,2,P2P,495778,1068705480.4685309
Jammu & Kashmir,2018,2,Retail,571507,128482963.90845193
Jammu & Kashmir,2018,2,Utility,19492,16078174.560985688
Jammu & Kashmir,2018,3,P2P,757932,1983925360.5197096
Jammu & Kashmir,2018,3,Retail,484480,132637661.4020693
Jammu & Kashmir,2018,3,Utility,34797,24778061.86104199
Jammu & Kashmir,2018,4,P2P,548498,2848408678.830835
Jammu & Kashmir,2018,4,Utility,46651,39044229.88585433
Jammu & Kashmir,2018,4,Retail,673367,214362508.02118215
Jammu & Kashmir,2019,1,P2P,969595,3211125512.7675858
Jammu & Kashmir,2019,1,Retail,772422,230141843.18609938
Jammu & Kashmir,2019,1,Utility,86148,57005229.83185772
Jammu & Kashmir,2019,2,P2P,1056876,4994337227.654128
Jammu & Kashmir,2019,2,Retail,989235,331697489.23035085
Jammu & Kashmir,2019,2,Utility,73051,77178459.87734668
Jammu & Kashmir,2019,3,P2P,476173,2800678712.9868035
Jammu & Kashmir,2019,3,Retail,432043,164208131.99504703
Jammu & Kashmir,2019,3,Utility,39568,61620131.776526764
Jammu & Kashmir,2019,4,P2P,152003,1052562776.278028
Jammu & Kashmir,2019,4,Retail,75857,58100887.7867388
Jammu & Kashmir,2019,4,Utility,44221,42767112.49940262
Jammu & Kashmir,2020,1,P2P,392979,2440975076.898938
Jammu & Kashmir,2020,1,Retail,285108,176776820.44973338
Jammu & Kashmir,2020,1,Utility,174338,99979675.74977963
Jammu & Kashmir,2020,2,P2P,1113996,6545452965.147438
Jammu & Kashmir,2020,2,Retail,830419,614116904.3912461
Jammu & Kashmir,2020,2,Utility,533819,226247234.55266383
Jammu & Kashmir,2020,3,P2P,1579112,9320837858.110073
Jammu & Kashmir,2020,3,Retail,1130325,845268732.8829591
Jammu & Kashmir,2020,3,Utility,554350,282345337.00809556
Jammu & Kashmir,2020,4,P2P,2151666,12178153990.45664
Jammu & Kashmir,2020,4,Utility,1047336,412466362.2506673
Jammu & Kashmir,2020,4,Retail,2498216,1271207849.216887
Jammu & Kashmir,2021,1,P2P,2422378,12421126686.472548
Jammu & Kashmir,2021,1,Retail,1821330,1662421500.3014293
Jammu & Kashmir,2021,1,Utility,2575293,605909121.943563
Jammu & Kashmir,2021,2,P2P,3376159,15896101169.61694
Jammu & Kashmir,2021,2,Retail,2461450,2252611794.311126
Jammu & Kashmir,2021,2,Utility,3921511,881596368.0871395
Jammu & Kashmir,2021,3,P2P,4549759,20571759172.862503
Jammu & Kashmir,2021,3,Retail,3104332,3479814855.181258
Jammu & Kashmir,2021,3,Utility,4492677,1090177123.701365
Jammu & Kashmir,2021,4,P2P,4805709,21208704855.39742
Jammu & Kashmir,2021,4,Retail,4460916,4614412955.432423
Jammu & Kashmir,2021,4,Utility,4185175,1215490492.0182207
Jammu & Kashmir,2022,1,P2P,6090704,24517948432.632095
Jammu & Kashmir,2022,1,Retail,6333871,6025424189.8015785
Jammu & Kashmir,2022,1,Utility,4507844,1373162877.985224
Jammu & Kashmir,2022,2,P2P,8551984,33687817335.050552
Jammu & Kashmir,2022,2,Retail,10304279,8378249797.001965
Jammu & Kashmir,2022,2,Utility,5709975,1786911406.3604102
Jammu & Kashmir,2022,3,P2P,10903528,39501037631.28801
Jammu & Kashmir,2022,3,Retail,13247341,10555402137.672558
Jammu & Kashmir,2022,3,Utility,6805168,2182159958.499691
Jammu & Kashmir,2022,4,P2P,11572484,40417335880.73078
Jammu & Kashmir,2022,4,Utility,7329984,2472656857.3350334
Jammu & Kashmir,2022,4,Retail,18526673,12060581099.540554
Jammu & Kashmir,2023,1,P2P,12550695,41145105138.56743
Jammu & Kashmir,2023,1,Retail,21801222,13306091163.293955
Jammu & Kashmir,2023,1,Utility,7886467,2538183542.5112567
Jammu & Kashmir,2023,2,P2P,18040047,56909261438.61043
Jammu & Kashmir,2023,2,Retail,31290114,17585065725.37503
Jammu & Kashmir,2023,2,Utility,9735287,3436497493.751874
Jammu & Kashmir,2023,3,P2P,20679778,62711253072.31735
Jammu & Kashmir,2023,3,Retail,35773150,20941967941.063866
Jammu & Kashmir,2023,3,Utility,11048892,3947358294.661673
Jammu & Kashmir,2023,4,P2P,21009113,65970583490.79892
Jammu & Kashmir,2023,4,Retail,41933534,24490842359.87243
Jammu & Kashmir,2023,4,Utility,10731946,4426942604.72126
Jammu & Kashmir,2024,1,P2P,21727328,63691038047.13582
Jammu & Kashmir,2024,1,Retail,45932216,26837353833.598625
Jammu & Kashmir,2024,1,Utility,10129715,4443780111.5866785
Jammu & Kashmir,2024,2,P2P,30644374,88033940273.91222
Jammu & Kashmir,2024,2,Retail,68626394,36618954376.72433
Jammu & Kashmir,2024,2,Utility,12818698,5577268514.706987
Jammu & Kashmir,2024,3,P2P,35392152,98910389303.8464
Jammu & Kashmir,2024,3,Retail,72576759,39359503548.41374
Jammu & Kashmir,2024,3,Utility,13248428,6576995594.31053
Jammu & Kashmir,2024,4,P2P,37298358,109759252596.97557
Jammu & Kashmir,2024,4,Retail,77050079,44295555000.012566
Jammu & Kashmir,2024,4,Utility,12993535,6909982894.809712
Jammu & Kashmir,2025,1,P2P,37620630,101510411389.74246
Jammu & Kashmir,2025,1,Retail,80196524,41368855219.211365
Jammu & Kashmir,2025,1,Utility,14639948,7315556925.585073
Jammu & Kashmir,2025,2,P2P,42511800,112065665276.00803
Jammu & Kashmir,2025,2,Retail,98320985,46616656530.26812
Jammu & Kashmir,2025,2,Utility,14916288,7670322718.838783
Jammu & Kashmir,2025,3,P2P,46404338,120355529642.49106
Jammu & Kashmir,2025,3,Retail,101539363,48502483361.10501
Jammu & Kashmir,2025,3,Utility,15255239,8507122327.9551525
Jammu & Kashmir,2025,4,P2P,47917355,127353369952.50586
Jammu & Kashmir,2025,4,Utility,14940519,8981159107.914436
Jammu & Kashmir,2025,4,Retail,98610091,51851353345.87701
Jammu & Kashmir,2026,1,P2P,46503195,115885901146.25563
Jammu & Kashmir,2026,1,Retail,93587796,47766363367.79569
Jammu & Kashmir,2026,1,Utility,14375967,8982353424.504349
Jammu & Kashmir,2026,2,P2P,55206052,136514820551.84973
Jammu & Kashmir,2026,2,Retail,117475120,56421934928.14691
Jammu & Kashmir,2026,2,Utility,15060953,10091624645.520313
Jharkhand,2018,1,P2P,947125,2452023299.298234
Jharkhand,2018,1,Retail,1726726,392134689.8605241
Jharkhand,2018,1,Utility,4149,15408827.424150135
Jharkhand,2018,2,P2P,1593567,4967608745.199921
Jharkhand,2018,2,Retail,2116672,551332234.8393849
Jharkhand,2018,2,Utility,45765,43184968.29342497
Jharkhand,2018,3,P2P,6756488,9381208802.722609
Jharkhand,2018,3,Retail,2349945,519556414.03700095
Jharkhand,2018,3,Utility,93885,72667172.6203115
Jharkhand,2018,4,P2P,3755791,10800006100.60848
Jharkhand,2018,4,Retail,3314423,820266987.4941114
Jharkhand,2018,4,Utility,125151,115457433.89408234
Jharkhand,2019,1,P2P,6717237,14340772375.232403
Jharkhand,2019,1,Retail,3804061,912520586.3342454
Jharkhand,2019,1,Utility,202422,169367603.4947598
Jharkhand,2019,2,P2P,5913940,19282849925.198223
Jharkhand,2019,2,Retail,5681873,1562246499.975954
Jharkhand,2019,2,Utility,217193,234357887.3942786
Jharkhand,2019,3,P2P,6510320,21366686665.242023
Jharkhand,2019,3,Retail,8952523,2221164749.5063496
Jharkhand,2019,3,Utility,481640,409525134.7001142
Jharkhand,2019,4,P2P,11836414,28701416402.399193
Jharkhand,2019,4,Retail,7431278,2414812293.0156507
Jharkhand,2019,4,Utility,1278276,652553472.219305
Jharkhand,2020,1,P2P,9481346,33843066462.17089
Jharkhand,2020,1,Retail,9031137,3257873383.2413664
Jharkhand,2020,1,Utility,2178190,905044806.9040475
Jharkhand,2020,2,P2P,9797276,35984010095.78927
Jharkhand,2020,2,Retail,8793799,4116331066.107876
Jharkhand,2020,2,Utility,3535284,1075470116.157989
Jharkhand,2020,3,P2P,14261806,50652293501.946434
Jharkhand,2020,3,Utility,3380879,1557198134.167092
Jharkhand,2020,3,Retail,13724440,6955265134.085825
Jharkhand,2020,4,P2P,19241235,67613377100.42494
Jharkhand,2020,4,Retail,20202143,10904674737.36035
Jharkhand,2020,4,Utility,4346894,2197374126.447978
Jharkhand,2021,1,P2P,22330559,79348348517.35114
Jharkhand,2021,1,Retail,21235684,13348641740.763603
Jharkhand,2021,1,Utility,8783677,3357306383.04191
Jharkhand,2021,2,P2P,28958156,100796966118.43706
Jharkhand,2021,2,Retail,22645520,16761027987.247307
Jharkhand,2021,2,Utility,13484679,4692017598.45189
Jharkhand,2021,3,P2P,36049192,114854306403.21973
Jharkhand,2021,3,Utility,14028016,5572175646.474995
Jharkhand,2021,3,Retail,35362822,22712667091.08894
Jharkhand,2021,4,P2P,40807294,132563946825.5931
Jharkhand,2021,4,Retail,46792105,29741900220.26744
Jharkhand,2021,4,Utility,12830291,6266229835.453867
Jharkhand,2022,1,P2P,53521439,175620166371.77444
Jharkhand,2022,1,Retail,62624486,39104523572.67117
Jharkhand,2022,1,Utility,14341518,7631546585.918781
Jharkhand,2022,2,P2P,61327193,202210210936.61395
Jharkhand,2022,2,Retail,79513404,48937132561.112915
Jharkhand,2022,2,Utility,17487019,8506296599.675014
Jharkhand,2022,3,P2P,70952996,211088132430.6972
Jharkhand,2022,3,Utility,20077026,9887762977.467825
Jharkhand,2022,3,Retail,93843062,52817650633.19885
Jharkhand,2022,4,P2P,80680000,243160629101.58112
Jharkhand,2022,4,Retail,112033002,63402740634.489624
Jharkhand,2022,4,Utility,20742620,10913346373.778578
Jharkhand,2023,1,P2P,92176742,284790034748.46924
Jharkhand,2023,1,Retail,127450739,70752914974.80884
Jharkhand,2023,1,Utility,23350115,12340668789.728622
Jharkhand,2023,2,P2P,107804978,325664212811.4519
Jharkhand,2023,2,Retail,157909691,82789886410.25919
Jharkhand,2023,2,Utility,26784523,14432149319.43586
Jharkhand,2023,3,P2P,116600180,318732251811.32385
Jharkhand,2023,3,Retail,177337898,85141550451.01242
Jharkhand,2023,3,Utility,27164590,15672213416.133213
Jharkhand,2023,4,P2P,139481501,377676528656.95776
Jharkhand,2023,4,Retail,211872201,105768169434.8736
Jharkhand,2023,4,Utility,28030186,18508101908.9752
Jharkhand,2024,1,P2P,157990766,422086025796.472
Jharkhand,2024,1,Retail,240172406,118994415646.51855
Jharkhand,2024,1,Utility,31791598,20731487562.300728
Jharkhand,2024,2,P2P,176556980,461269196100.0092
Jharkhand,2024,2,Retail,290437854,136454607587.28772
Jharkhand,2024,2,Utility,35450575,23287791610.952362
Jharkhand,2024,3,P2P,185937852,447243952736.0133
Jharkhand,2024,3,Retail,302180456,135394718883.01157
Jharkhand,2024,3,Utility,34315977,25754166401.98401
Jharkhand,2024,4,P2P,211112198,516050458648.70386
Jharkhand,2024,4,Retail,339852753,157962630178.35547
Jharkhand,2024,4,Utility,35557816,28604479426.349686
Jharkhand,2025,1,P2P,216904868,548473049332.9851
Jharkhand,2025,1,Retail,343440347,159046343836.28906
Jharkhand,2025,1,Utility,39049753,30732258781.998363
Jharkhand,2025,2,P2P,231273756,576935871822.2754
Jharkhand,2025,2,Retail,394139963,179399103168.4867
Jharkhand,2025,2,Utility,40418780,32322328072.43094
Jharkhand,2025,3,P2P,239848372,540573651608.4686
Jharkhand,2025,3,Retail,415102736,176241771317.80035
Jharkhand,2025,3,Utility,40092792,34867799087.142075
Jharkhand,2025,4,P2P,257280435,589692127815.6746
Jharkhand,2025,4,Retail,441921141,198751854456.67096
Jharkhand,2025,4,Utility,40169634,37944956859.15073
Jharkhand,2026,1,P2P,266563753,625184231041.3224
Jharkhand,2026,1,Retail,455474383,209748094676.54498
Jharkhand,2026,1,Utility,42553181,40992520231.66054
Jharkhand,2026,2,P2P,274010191,639889155309.756
Jharkhand,2026,2,Retail,498662306,226807152906.54874
Jharkhand,2026,2,Utility,42637464,42276384216.81342
Karnataka,2018,1,P2P,4019765,15138425622.277788
Karnataka,2018,1,Retail,6950094,1944824533.762125
Karnataka,2018,1,Utility,289544,554373004.2119281
Karnataka,2018,2,P2P,6502018,26632557460.1444
Karnataka,2018,2,Retail,8777546,3013482857.3914433
Karnataka,2018,2,Utility,729134,1101378315.2859857
Karnataka,2018,3,P2P,10890904,38757903782.29774
Karnataka,2018,3,Retail,11393430,3678831191.460791
Karnataka,2018,3,Utility,1117158,1452236433.0351505
Karnataka,2018,4,P2P,18845529,58631419033.695496
Karnataka,2018,4,Utility,1551206,2108753311.7154806
Karnataka,2018,4,Retail,22411453,7043412222.776183
Karnataka,2019,1,P2P,42558665,100939152154.64288
Karnataka,2019,1,Retail,39499009,10427230282.954544
Karnataka,2019,1,Utility,2599376,3343238698.6409483
Karnataka,2019,2,P2P,51792667,147216882406.72
Karnataka,2019,2,Retail,64951290,16878692098.29963
Karnataka,2019,2,Utility,2874388,4669386014.141505
Karnataka,2019,3,P2P,70653459,190233183871.3587
Karnataka,2019,3,Retail,103434009,24341795397.665413
Karnataka,2019,3,Utility,5680029,8353043881.388073
Karnataka,2019,4,Retail,136538824,33194487631.969315
Karnataka,2019,4,Utility,11671731,12640628622.287283
Karnataka,2019,4,P2P,97978867,260611801526.41092
Karnataka,2020,1,P2P,104854727,308585539654.80286
Karnataka,2020,1,Retail,155213652,41598831604.94139
Karnataka,2020,1,Utility,18130058,15359753248.801159
Karnataka,2020,2,P2P,83140160,268254408737.95404
Karnataka,2020,2,Retail,106019637,41291029776.71617
Karnataka,2020,2,Utility,23392132,13778556705.469742
Karnataka,2020,3,P2P,121005509,395353098176.2494
Karnataka,2020,3,Retail,155688887,63601811973.7056
Karnataka,2020,3,Utility,24301811,16991255891.896965
Karnataka,2020,4,P2P,166354896,536532910984.52234
Karnataka,2020,4,Utility,30443681,22641562139.047546
Karnataka,2020,4,Retail,232139007,97655206265.80232
Karnataka,2021,1,P2P,189767892,607317559594.7719
Karnataka,2021,1,Retail,278444938,115050862349.5914
Karnataka,2021,1,Utility,53754469,30463372685.23238
Karnataka,2021,2,Utility,73595718,35527492316.11105
Karnataka,2021,2,P2P,213932224,674745371822.0342
Karnataka,2021,2,Retail,240282738,120885766150.57797
Karnataka,2021,3,P2P,284775729,895644769935.8502
Karnataka,2021,3,Retail,382783587,183352768991.64868
Karnataka,2021,3,Utility,79090457,42939998182.6559
Karnataka,2021,4,Retail,428409513,204014675773.16504
Karnataka,2021,4,Utility,73377637,44583546819.853714
Karnataka,2021,4,P2P,299544336,933862092677.0818
Karnataka,2022,1,P2P,378524434,1209246269990.4626
Karnataka,2022,1,Retail,573122892,263803359476.2658
Karnataka,2022,1,Utility,84078680,53582746372.095215
Karnataka,2022,2,P2P,438454375,1422397939690.901
Karnataka,2022,2,Retail,722776073,342019475659.15704
Karnataka,2022,2,Utility,100400772,63681187583.16513
Karnataka,2022,3,P2P,506236100,1563855515774.1978
Karnataka,2022,3,Retail,878792459,394220882542.77075
Karnataka,2022,3,Utility,114818294,75120317607.25838
Karnataka,2022,4,P2P,542356761,1695117696968.7778
Karnataka,2022,4,Utility,120746351,82488103981.50792
Karnataka,2022,4,Retail,973811552,430198394662.939
Karnataka,2023,1,P2P,596684637,1908600581569.7222
Karnataka,2023,1,Retail,1108594530,472535728148.2999
Karnataka,2023,1,Utility,126994552,89249362878.2822
Karnataka,2023,2,Utility,143163466,106969967474.65118
Karnataka,2023,2,P2P,655266669,2131381699246.6453
Karnataka,2023,2,Retail,1254350536,541442019326.9462
Karnataka,2023,3,P2P,733654998,2267023130166.658
Karnataka,2023,3,Retail,1474542255,603909976077.5591
Karnataka,2023,3,Utility,149411413,114080516457.66434
Karnataka,2023,4,Retail,1599837426,664982468728.772
Karnataka,2023,4,Utility,153913609,126574659930.18468
Karnataka,2023,4,P2P,796720335,2457918154418.782
Karnataka,2024,1,P2P,854741628,2641794785074.2104
Karnataka,2024,1,Retail,1769743226,717568836436.4249
Karnataka,2024,1,Utility,162229165,131920922150.79855
Karnataka,2024,2,Utility,173336590,149046694170.28925
Karnataka,2024,2,P2P,911025984,2835035229957.5293
Karnataka,2024,2,Retail,1944859250,802590103325.476
Karnataka,2024,3,P2P,985650830,2914397500508.891
Karnataka,2024,3,Retail,2093950803,833285083397.2715
Karnataka,2024,3,Utility,179701829,164149254393.62854
Karnataka,2024,4,Retail,2233293582,888910250508.2532
Karnataka,2024,4,Utility,184563072,174149011974.7461
Karnataka,2024,4,P2P,1039717182,3095608177069.8306
Karnataka,2025,1,P2P,1107610457,3315917531595.102
Karnataka,2025,1,Retail,2427111761,922639303342.4216
Karnataka,2025,1,Utility,195201067,189730911586.20752
Karnataka,2025,2,P2P,1080287597,3302965169299.3066
Karnataka,2025,2,Retail,2452632899,975160610524.7908
Karnataka,2025,2,Utility,197160334,200997199620.21152
Karnataka,2025,3,P2P,1116255213,3188986776964.286
Karnataka,2025,3,Retail,2545361507,984401671625.5696
Karnataka,2025,3,Utility,191298984,212094929313.27332
Karnataka,2025,4,P2P,1167109048,3378383855581.829
Karnataka,2025,4,Utility,193787780,230747636411.07043
Karnataka,2025,4,Retail,2703392355,1049675356246.716
Karnataka,2026,1,P2P,1205710715,3591169346066.214
Karnataka,2026,1,Retail,2825330293,1113065757233.0935
Karnataka,2026,1,Utility,197107980,249561502154.66492
Karnataka,2026,2,Utility,207964808,271195872467.55438
Karnataka,2026,2,P2P,1250633746,3780873849393.4824
Karnataka,2026,2,Retail,3033113369,1240271500893.2163
Kerala,2018,1,P2P,598075,2128934193.2742338
Kerala,2018,1,Retail,1222873,261868730.47071195
Kerala,2018,1,Utility,4424,29179891.416388765
Kerala,2018,2,P2P,828394,3345025272.45372
Kerala,2018,2,Retail,1454296,374602581.1855645
Kerala,2018,2,Utility,35445,64504891.03297818
Kerala,2018,3,P2P,1314738,4722200000.551287
Kerala,2018,3,Retail,1718134,411998519.3784405
Kerala,2018,3,Utility,56851,89732770.27410752
Kerala,2018,4,P2P,2056759,6992810307.413084
Kerala,2018,4,Utility,65447,118232147.85272132
Kerala,2018,4,Retail,2322398,664954676.5924622
Kerala,2019,1,P2P,3583016,9416628712.032337
Kerala,2019,1,Retail,2906623,750825616.4125779
Kerala,2019,1,Utility,123154,193315064.01566344
Kerala,2019,2,P2P,3576434,11932906422.139917
Kerala,2019,2,Retail,3887749,1135205983.544881
Kerala,2019,2,Utility,198355,349511049.80566704
Kerala,2019,3,P2P,4285730,15005970028.799221
Kerala,2019,3,Retail,4827707,1464391792.382031
Kerala,2019,3,Utility,520130,645059699.6165857
Kerala,2019,4,P2P,6073579,19253290249.566032
Kerala,2019,4,Retail,5655198,1744318169.8695703
Kerala,2019,4,Utility,1245359,1016624504.1271203
Kerala,2020,1,P2P,6285143,21952965825.916992
Kerala,2020,1,Retail,7087979,2256493395.142795
Kerala,2020,1,Utility,2061926,1358741416.7809656
Kerala,2020,2,P2P,4835285,18399822135.785477
Kerala,2020,2,Retail,7591045,2801351061.0619183
Kerala,2020,2,Utility,3254822,1727581588.7624354
Kerala,2020,3,P2P,8342008,32456471671.4891
Kerala,2020,3,Retail,10639866,5099946033.272372
Kerala,2020,3,Utility,3320213,1991485645.489069
Kerala,2020,4,P2P,12960136,45807907855.80264
Kerala,2020,4,Utility,4893132,2863495622.2290325
Kerala,2020,4,Retail,16554145,8898520301.000301
Kerala,2021,1,P2P,16497214,56630643489.08096
Kerala,2021,1,Retail,17500843,10628939162.869019
Kerala,2021,1,Utility,9833672,4163632102.6979814
Kerala,2021,2,P2P,17410034,59429266354.59393
Kerala,2021,2,Retail,16995197,11821959578.486301
Kerala,2021,2,Utility,15125247,5403151807.865015
Kerala,2021,3,P2P,24038832,80886979286.22127
Kerala,2021,3,Retail,26792845,18776930736.27645
Kerala,2021,3,Utility,15339519,6016430056.879038
Kerala,2021,4,P2P,25988637,82833137751.52441
Kerala,2021,4,Retail,35632663,22636075140.397507
Kerala,2021,4,Utility,13172187,6035809349.091295
Kerala,2022,1,P2P,32902484,103997662655.11577
Kerala,2022,1,Retail,49169365,28993050084.435726
Kerala,2022,1,Utility,14362158,7008761840.450517
Kerala,2022,2,P2P,35607788,112398215750.4065
Kerala,2022,2,Retail,57745367,34973618823.28466
Kerala,2022,2,Utility,15904350,8080242107.9227295
Kerala,2022,3,P2P,42607631,128143496130.50795
Kerala,2022,3,Retail,72429593,42397120477.44929
Kerala,2022,3,Utility,18095993,9245200654.21946
Kerala,2022,4,P2P,45561057,134236659081.23694
Kerala,2022,4,Utility,18411745,9643422275.6502
Kerala,2022,4,Retail,81180394,45113045029.02496
Kerala,2023,1,P2P,46092010,138457039759.4488
Kerala,2023,1,Retail,85084073,46813386514.102516
Kerala,2023,1,Utility,17588686,9605155718.108025
Kerala,2023,2,P2P,48079475,146536025189.47137
Kerala,2023,2,Retail,90888495,51331190422.908394
Kerala,2023,2,Utility,18893067,11490508866.926985
Kerala,2023,3,P2P,51776040,153326589384.78857
Kerala,2023,3,Retail,100655472,55667483057.7164
Kerala,2023,3,Utility,19155551,11879882206.810022
Kerala,2023,4,P2P,54727019,156419056342.5794
Kerala,2023,4,Retail,108215077,57839806360.789505
Kerala,2023,4,Utility,18228626,12692601216.110294
Kerala,2024,1,P2P,54332511,156276117722.07333
