State,Year,Quarter,Entity_Type,Entity_Name,Transaction_Count,Transaction_Amount
Punjab,2020,3,Districts,patiala district,1400366,3350632623.8908205
Punjab,2020,3,Districts,amritsar district,1395844,3624512773.8441973
Punjab,2020,3,Districts,jalandhar district,1302214,3011933598.802295
Punjab,2020,3,Districts,bathinda district,924969,2424182084.8563046
Punjab,2020,3,Districts,fazilka district,746574,1837351563.6926522
Punjab,2020,3,Districts,pathankot district,550814,1462817158.8066213
Punjab,2020,3,Districts,hoshiarpur district,543672,1226562883.650226
Punjab,2020,3,Districts,ferozepur district,501177,1393713375.6103141
Punjab,2020,4,Districts,ludhiana district,4724280,10684844653.134403
Punjab,2020,4,Districts,sas nagar district,4154203,6607336947.4957485
Punjab,2020,4,Districts,amritsar district,1848499,4784155722.718202
Punjab,2020,4,Districts,patiala district,1822215,4364321842.637415
Punjab,2020,4,Districts,jalandhar district,1677042,3860891924.1938305
Punjab,2020,4,Districts,bathinda district,1200997,3036673855.2162027
Punjab,2020,4,Districts,fazilka district,956689,2519204365.0235114
Punjab,2020,4,Districts,pathankot district,707800,1840878780.9398842
Punjab,2020,4,Districts,hoshiarpur district,669867,1592713276.546258
Punjab,2020,4,Districts,ferozepur district,627321,1798288162.401503
Punjab,2021,1,Districts,sas nagar district,5353400,7673048707.45839
Punjab,2021,1,Districts,ludhiana district,5131473,11089161095.301407
Punjab,2021,1,Districts,amritsar district,2200230,5418666829.259928
Punjab,2021,1,Districts,patiala district,2048122,4691387536.413129
Punjab,2021,1,Districts,jalandhar district,1972208,4310440538.634477
Punjab,2021,1,Districts,bathinda district,1417489,3397048306.1063294
Punjab,2021,1,Districts,fazilka district,1105123,2922069559.6825156
Punjab,2021,1,Districts,hoshiarpur district,763177,1768897333.7412925
Punjab,2021,1,Districts,pathankot district,745651,1901447612.6969314
Punjab,2021,1,Districts,kapurthala district,707755,1312197925.5204093
Punjab,2021,2,Districts,ludhiana district,5989917,12369955459.391548
Punjab,2021,2,Districts,sas nagar district,5684540,8339808592.1739235
Punjab,2021,2,Districts,amritsar district,2605542,6288771130.887429
Punjab,2021,2,Districts,patiala district,2448208,5497733677.026187
Punjab,2021,2,Districts,jalandhar district,2331077,5028230572.202845
Punjab,2021,2,Districts,bathinda district,1708920,3999066064.570706
Punjab,2021,2,Districts,fazilka district,1419404,3440310492.302701
Punjab,2021,2,Districts,pathankot district,996162,2336009375.8316813
Punjab,2021,2,Districts,hoshiarpur district,985684,2189156984.8343897
Punjab,2021,2,Districts,gurdaspur district,941081,2503873765.4576607
Punjab,2021,3,Districts,ludhiana district,7913524,15880343538.054071
Punjab,2021,3,Districts,sas nagar district,7322726,10297839138.349474
Punjab,2021,3,Districts,amritsar district,3510086,7906184932.279388
Punjab,2021,3,Districts,patiala district,3084146,6397740663.234606
Punjab,2021,3,Districts,jalandhar district,2998626,6188820316.407546
Punjab,2021,3,Districts,bathinda district,2191915,4835545955.494257
Punjab,2021,3,Districts,fazilka district,1707261,3730255788.4608507
Punjab,2021,3,Districts,pathankot district,1257505,2883707509.1676617
Punjab,2021,3,Districts,hoshiarpur district,1226195,2574745955.92733
Punjab,2021,3,Districts,ferozepur district,1136121,2688840294.03659
Punjab,2021,4,Districts,ludhiana district,8273708,17855951051.475212
Punjab,2021,4,Districts,sas nagar district,7860305,10901167753.684175
Punjab,2021,4,Districts,amritsar district,3788653,8928602209.828148
Punjab,2021,4,Districts,patiala district,3232272,7099222503.298719
Punjab,2021,4,Districts,jalandhar district,3116508,6697515532.875843
Punjab,2021,4,Districts,bathinda district,2367041,5183946046.008182
Punjab,2021,4,Districts,fazilka district,1763856,4283288619.5575137
Punjab,2021,4,Districts,pathankot district,1378151,3146677127.7313027
Punjab,2021,4,Districts,kapurthala district,1335906,2226773831.2270656
Punjab,2021,4,Districts,hoshiarpur district,1309748,2953745555.5637436
Punjab,2022,1,Districts,ludhiana district,10212521,20503197193.134075
Punjab,2022,1,Districts,sas nagar district,9841410,13370987273.966139
Punjab,2022,1,Districts,amritsar district,4742999,11022741633.411707
Punjab,2022,1,Districts,patiala district,3968767,8473064860.738983
Punjab,2022,1,Districts,jalandhar district,3891405,8139575695.146051
Punjab,2022,1,Districts,bathinda district,2877829,6260166709.544067
Punjab,2022,1,Districts,fazilka district,2343591,5508169976.203035
Punjab,2022,1,Districts,pathankot district,1759375,3730830733.049069
Punjab,2022,1,Districts,kapurthala district,1678903,2743543910.2503343
Punjab,2022,1,Districts,hoshiarpur district,1672496,3660075945.487131
Punjab,2022,2,Districts,ludhiana district,12809163,23546138185.986877
Punjab,2022,2,Districts,sas nagar district,12519026,15630738888.993633
Punjab,2022,2,Districts,amritsar district,5901159,13091873876.526482
Punjab,2022,2,Districts,patiala district,4833566,9542799594.69057
Punjab,2022,2,Districts,jalandhar district,4778576,9372647227.14987
Punjab,2022,2,Districts,bathinda district,3580432,7130063056.989633
Punjab,2022,2,Districts,fazilka district,2818094,6044976048.576082
Punjab,2022,2,Districts,kapurthala district,2440554,3381686903.5134006
Punjab,2022,2,Districts,pathankot district,2231031,4448661488.8533325
Punjab,2022,2,Districts,hoshiarpur district,2055682,4122143552.6777835
Punjab,2022,3,Districts,ludhiana district,15896030,29126992809.61127
Punjab,2022,3,Districts,sas nagar district,15394801,18473555130.132122
Punjab,2022,3,Districts,amritsar district,7137283,15182090949.982038
Punjab,2022,3,Districts,patiala district,5872857,10919326906.102629
Punjab,2022,3,Districts,jalandhar district,5851153,11000838701.865463
Punjab,2022,3,Districts,bathinda district,4197478,7960984117.668504
Punjab,2022,3,Districts,kapurthala district,3955035,4613732649.533461
Punjab,2022,3,Districts,fazilka district,3473777,6503516332.464256
Punjab,2022,3,Districts,pathankot district,2600650,4954955774.207353
Punjab,2022,3,Districts,hoshiarpur district,2453829,4737258916.496197
Punjab,2022,4,Districts,ludhiana district,17834809,33025428113.264008
Punjab,2022,4,Districts,sas nagar district,16784246,19672992642.19634
Punjab,2022,4,Districts,amritsar district,8050308,17595347463.480568
Punjab,2022,4,Districts,jalandhar district,6571658,12152926764.629906
Punjab,2022,4,Districts,patiala district,6302688,12186416365.415539
Punjab,2022,4,Districts,kapurthala district,4705081,4846681459.230791
Punjab,2022,4,Districts,bathinda district,4458046,8489102705.623381
Punjab,2022,4,Districts,fazilka district,3690479,7614843175.494907
Punjab,2022,4,Districts,pathankot district,2923020,5452825492.784381
Punjab,2022,4,Districts,hoshiarpur district,2764924,5513109224.256605
Punjab,2023,1,Districts,ludhiana district,18377474,32408973178.049606
Punjab,2023,1,Districts,sas nagar district,17629491,21003144373.7461
Punjab,2023,1,Districts,amritsar district,8269053,17927318091.97376
Punjab,2023,1,Districts,jalandhar district,6818625,12548541216.75211
Punjab,2023,1,Districts,patiala district,6534583,12348479981.100655
Punjab,2023,1,Districts,kapurthala district,4738105,5128258007.74243
Punjab,2023,1,Districts,bathinda district,4582519,8671829500.354637
Punjab,2023,1,Districts,fazilka district,3781859,8063938280.939745
Punjab,2023,1,Districts,pathankot district,3001694,5585092544.878467
Punjab,2023,1,Districts,hoshiarpur district,2946263,5903698960.284286
Punjab,2023,2,Districts,ludhiana district,23378649,35606511159.66448
Punjab,2023,2,Districts,sas nagar district,21810772,24131431707.304523
Punjab,2023,2,Districts,amritsar district,9857961,19809578407.43068
Punjab,2023,2,Districts,jalandhar district,8403603,14134671213.029892
Punjab,2023,2,Districts,patiala district,7703716,13424524377.209736
Punjab,2023,2,Districts,bathinda district,5375879,9514967245.945904
Punjab,2023,2,Districts,kapurthala district,5245318,5556702829.604108
Punjab,2023,2,Districts,fazilka district,4292511,8339892130.243144
Punjab,2023,2,Districts,pathankot district,3799975,6539667398.585393
Punjab,2023,2,Districts,gurdaspur district,3554025,7564160300.66181
Punjab,2023,3,Districts,ludhiana district,26676773,39344930762.94788
Punjab,2023,3,Districts,sas nagar district,24135678,25600225760.873714
Punjab,2023,3,Districts,amritsar district,11028421,20920925913.93719
Punjab,2023,3,Districts,jalandhar district,9533683,15130392734.422459
Punjab,2023,3,Districts,patiala district,8620193,14041120312.173246
Punjab,2023,3,Districts,kapurthala district,6082757,6334966762.691255
Punjab,2023,3,Districts,bathinda district,6019152,10040768711.885479
Punjab,2023,3,Districts,fazilka district,4703049,8324241515.87845
Punjab,2023,3,Districts,pathankot district,4061687,6778128487.198862
Punjab,2023,3,Districts,hoshiarpur district,3966673,6792926262.543534
Punjab,2023,4,Districts,ludhiana district,29820515,45534012670.85177
Punjab,2023,4,Districts,sas nagar district,24788122,27107324281.02329
Punjab,2023,4,Districts,amritsar district,11746269,23377878682.502666
Punjab,2023,4,Districts,jalandhar district,10258469,16795432666.474125
Punjab,2023,4,Districts,patiala district,9026506,15495636929.772778
Punjab,2023,4,Districts,kapurthala district,6888196,6752883039.169653
Punjab,2023,4,Districts,bathinda district,6502745,11064154783.750917
Punjab,2023,4,Districts,fazilka district,5136398,9870756082.823833
Punjab,2023,4,Districts,pathankot district,4524961,7663373798.256309
Punjab,2023,4,Districts,hoshiarpur district,4381352,7911961963.031681
Punjab,2024,1,Districts,ludhiana district,28947818,41630281074.812065
Punjab,2024,1,Districts,sas nagar district,25027315,26927856319.99757
Punjab,2024,1,Districts,amritsar district,11693660,22747119117.81588
Punjab,2024,1,Districts,jalandhar district,10296491,16592176038.91586
Punjab,2024,1,Districts,patiala district,8892880,14848666445.898296
Punjab,2024,1,Districts,kapurthala district,6754410,6716621947.373095
Punjab,2024,1,Districts,bathinda district,6696921,11107356223.519804
Punjab,2024,1,Districts,fazilka district,5394759,10073458495.643616
Punjab,2024,1,Districts,pathankot district,4681072,7678901328.458268
Punjab,2024,1,Districts,hoshiarpur district,4486437,7989591455.693643
Punjab,2024,2,Districts,ludhiana district,35883251,44758508374.32479
Punjab,2024,2,Districts,sas nagar district,30215170,30650701383.028625
Punjab,2024,2,Districts,amritsar district,13969230,24524374967.965878
Punjab,2024,2,Districts,jalandhar district,12536143,18233005421.71485
Punjab,2024,2,Districts,patiala district,10956658,16297963520.29999
Punjab,2024,2,Districts,bathinda district,7938112,12149200402.162325
Punjab,2024,2,Districts,kapurthala district,7434371,7416985535.539452
Punjab,2024,2,Districts,fazilka district,6182063,10062753284.808407
Punjab,2024,2,Districts,pathankot district,5712099,8686328862.488148
Punjab,2024,2,Districts,hoshiarpur district,5435734,8575666907.044156
Punjab,2024,3,Districts,ludhiana district,40199099,49951232253.583015
Punjab,2024,3,Districts,sas nagar district,33092457,32783760913.713707
Punjab,2024,3,Districts,amritsar district,15191117,25609920077.56202
Punjab,2024,3,Districts,jalandhar district,14000366,19509721150.098312
Punjab,2024,3,Districts,patiala district,12069078,16941732409.629118
Punjab,2024,3,Districts,bathinda district,8764502,12700595261.990221
Punjab,2024,3,Districts,kapurthala district,7597291,7838380310.915792
Punjab,2024,3,Districts,fazilka district,6367397,9567985042.034239
Punjab,2024,3,Districts,hoshiarpur district,6008622,9164420955.889458
Punjab,2024,3,Districts,pathankot district,5944044,9011142786.611105
Punjab,2024,4,Districts,ludhiana district,42979064,57904546371.18218
Punjab,2024,4,Districts,sas nagar district,33712635,34729953262.36848
Punjab,2024,4,Districts,amritsar district,16402286,28830449776.013504
Punjab,2024,4,Districts,jalandhar district,15086251,21896037715.954865
Punjab,2024,4,Districts,patiala district,12765674,18927973757.478012
Punjab,2024,4,Districts,bathinda district,9143078,13692997782.092505
Punjab,2024,4,Districts,kapurthala district,8343065,8486638290.469333
Punjab,2024,4,Districts,fazilka district,6697395,11020347624.925253
Punjab,2024,4,Districts,hoshiarpur district,6615722,10772305963.137878
Punjab,2024,4,Districts,pathankot district,6327407,9819655178.52593
Punjab,2025,1,Districts,ludhiana district,44613407,57438832866.624435
Punjab,2025,1,Districts,sas nagar district,37168984,37275357412.53813
Punjab,2025,1,Districts,amritsar district,17987310,31383354830.322205
Punjab,2025,1,Districts,jalandhar district,16361817,23217839404.0708
Punjab,2025,1,Districts,patiala district,13704013,19713566994.073402
Punjab,2025,1,Districts,bathinda district,9451007,13867955689.67632
Punjab,2025,1,Districts,kapurthala district,8550575,9090065536.038916
Punjab,2025,1,Districts,hoshiarpur district,7216048,11508207554.034748
Punjab,2025,1,Districts,fazilka district,7150995,11796613847.654879
Punjab,2025,1,Districts,gurdaspur district,6898933,12906668668.876064
Punjab,2025,2,Districts,ludhiana district,47762124,55833358781.36567
Punjab,2025,2,Districts,sas nagar district,36857062,36556163499.71874
Punjab,2025,2,Districts,amritsar district,17684056,29286300214.420624
Punjab,2025,2,Districts,jalandhar district,16585375,22313362738.513683
Punjab,2025,2,Districts,patiala district,14157480,19563167679.216778
Punjab,2025,2,Districts,bathinda district,9871047,14039915699.075003
Punjab,2025,2,Districts,hoshiarpur district,7457514,11097748920.303988
Punjab,2025,2,Districts,kapurthala district,7403519,8526446813.783754
Punjab,2025,2,Districts,fazilka district,7191256,11052816850.47651
Punjab,2025,2,Districts,gurdaspur district,7180378,12787073601.281162
Punjab,2025,3,Districts,ludhiana district,53740546,61209195751.28318
Punjab,2025,3,Districts,sas nagar district,40405406,38377273567.95618
Punjab,2025,3,Districts,amritsar district,19051913,29953355869.72448
Punjab,2025,3,Districts,jalandhar district,18065775,23395176075.68362
Punjab,2025,3,Districts,patiala district,15297366,19769727715.553726
Punjab,2025,3,Districts,bathinda district,10755403,14566407938.480518
Punjab,2025,3,Districts,kapurthala district,8244188,9194650528.430437
Punjab,2025,3,Districts,hoshiarpur district,7851559,11314176100.297104
Punjab,2025,3,Districts,gurdaspur district,7497507,12416196104.71044
Punjab,2025,3,Districts,fazilka district,7462095,10407555597.628845
Punjab,2025,4,Districts,ludhiana district,55276617,69106517092.32283
Punjab,2025,4,Districts,sas nagar district,40775780,40444504116.80744
Punjab,2025,4,Districts,amritsar district,20334904,34310109096.936512
Punjab,2025,4,Districts,jalandhar district,18771784,25955844382.075504
Punjab,2025,4,Districts,patiala district,15904953,22435176727.35104
Punjab,2025,4,Districts,bathinda district,11673066,16151691358.506699
Punjab,2025,4,Districts,kapurthala district,10416223,10719360003.750673
Punjab,2025,4,Districts,hoshiarpur district,8335202,13200460567.386534
